,date,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15,zipcode_98001,zipcode_98002,zipcode_98003,zipcode_98004,zipcode_98005,zipcode_98006,zipcode_98007,zipcode_98008,zipcode_98010,zipcode_98011,zipcode_98014,zipcode_98019,zipcode_98022,zipcode_98023,zipcode_98024,zipcode_98027,zipcode_98028,zipcode_98029,zipcode_98030,zipcode_98031,zipcode_98032,zipcode_98033,zipcode_98034,zipcode_98038,zipcode_98039,zipcode_98040,zipcode_98042,zipcode_98045,zipcode_98052,zipcode_98053,zipcode_98055,zipcode_98056,zipcode_98058,zipcode_98059,zipcode_98065,zipcode_98070,zipcode_98072,zipcode_98074,zipcode_98075,zipcode_98077,zipcode_98092,zipcode_98102,zipcode_98103,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98148,zipcode_98155,zipcode_98166,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98188,zipcode_98198,zipcode_98199
3951,1.1896726959266444,-0.27411587868303544,-1.4615583588826626,0.13326160185104316,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.1523980648738987,-0.6417387118111292,-0.08638877413713016,-0.5766142315075756,0.5984056977199599,-0.7078071202003968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18757,0.06956224481800356,-1.7055841784446595,-1.4615583588826626,-0.390117415829069,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.8272048617257164,-0.6417387118111292,-0.4607844816226066,-0.4609663468940377,0.2722716806523425,-1.5019572709788303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,1.242591299916029,-0.27411587868303544,-0.492319828664661,-0.17682505717462701,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-1.346407478550724,0.7582240831141515,-0.5632574774188611,1.3185654775969855,-0.7123077662166355,-1.5557489834041152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7523,-0.9976296023012525,0.7415270432095051,-0.16924031859199376,-0.08784811883604038,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.6897188361427409,-0.6417387118111292,-2.364886473147613,0.3659160280928739,-0.6637989508865915,-1.3207877601721054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,-1.1034668102800218,-0.27411587868303544,0.4769187015533407,-0.5952842452967443,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.24020823603931135,-0.6417387118111292,1.091105097430033,0.8436863514025957,1.2232680870783519,0.5558775195491649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12512,0.5634692153855931,-0.27411587868303544,0.4769187015533407,-0.33253171538831255,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.04431302051492239,-0.6417387118111292,0.7232662658597969,-1.5444424658672573,1.2093772502638194,-0.5474542942504494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17200,-1.6591121521685601,-0.27411587868303544,-0.492319828664661,0.002258165302470212,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.3365019106853956,-0.6417387118111292,0.6561684098237974,-1.2690559406312398,0.14740251660978484,-0.24990715299018706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21190,0.9250796759797213,0.7415270432095051,0.4769187015533407,-0.5448699357151265,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.6071743226351667,-0.6417387118111292,1.4237561525907212,-2.185565426193598,0.10578354963380786,0.9731167710498235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1.4719052505366954,-0.27411587868303544,-0.16924031859199376,-0.10822727932991921,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.8070595839151549,0.4646834970814313,0.2521603743847817,-0.7334616750147234,0.2861471678471503,-0.2855592868358342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,-0.8653330923277911,0.7415270432095051,0.7999982116260079,0.4007370616174819,-0.9917268077613015,-0.07316642884631501,2.4392189226829437,-0.584101505422321,-0.22453972529926905,1.638845841212312,0.2521603743847817,-1.6232275872602349,-0.843960557835453,1.2590651042343077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,-1.6061935481791756,0.7415270432095051,0.4769187015533407,-0.23269399403052984,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.4370078006672704,-0.6417387118111292,1.091105097430033,1.021494973995875,0.7580489379219117,0.6365676754449398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16321,0.2900564281071061,0.7415270432095051,1.7692367418440096,0.17759648726572208,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.76248702893002,-0.6417387118111292,0.9241565744403308,0.010298782906212715,-0.07454169585290314,1.0343455900219445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20535,0.26359712611241376,-1.7055841784446595,0.4769187015533407,-1.9963108482097942,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.767284853787321,-0.3256180806989691,1.1910743890676811,0.7959815989995145,-1.1349099749434892,-0.7078071202003968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,-0.8653330923277911,0.7415270432095051,-1.4615583588826626,0.2009871217645447,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.4888536684570229,-0.6417387118111292,-0.6658878415838008,0.43096796318799857,0.01561613132052238,1.3550536067188625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10657,-0.36260635442863737,0.7415270432095051,-0.8153993387373282,-0.0793325359298732,0.15865107699609787,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.2789943807856963,-0.6417387118111292,-0.3925563399150619,-1.382535427408253,-0.6845887831208506,-0.24990715299018706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11871,1.4189866465473109,1.529320896774116,2.4153957619893442,1.6589067815034335,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,2.5215144039937645,-0.6417387118111292,0.18458760927706142,0.5776962167914328,0.36246640799999646,2.2027840498613256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,-0.7330365823543296,-0.27411587868303544,-0.16924031859199376,0.3813492024365095,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.22813410325920355,-0.6417387118111292,-0.052456577928125275,-0.7074409009766837,3.156312852994006,-0.9877110845348118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11480,-1.0681877409537655,0.7415270432095051,0.4769187015533407,-1.2551496816783325,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.30395921164675094,0.5550036773991913,0.9241565744403308,0.23292096078729244,-0.6776588957027031,-0.19719441112860714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19936,-0.5566412357230476,-0.27411587868303544,0.4769187015533407,-1.1824813656496223,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.16289996030053078,-0.07723758482512895,1.1910743890676811,-0.10101230603437851,-1.1210575052765435,-0.9429504506972575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15275,0.9338994433112854,-0.27411587868303544,-0.16924031859199376,0.21787530700032767,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.8680263482866896,-0.6417387118111292,0.8237869050139032,0.5227634715999703,1.709590852818736,0.03748121301942872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,-1.0505482062906373,0.7415270432095051,1.1230777216986751,-0.4694598200240766,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.10946314198573995,1.2324050297823916,-2.1895269944204427,0.8379039571719317,-1.0864253405863225,-0.5086430296382607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13498,-1.3063214589059962,-0.27411587868303544,0.4769187015533407,2.510499809841291,-0.9917268077613015,-0.07316642884631501,3.804439828134494,0.9843223654216801,-0.524108358856934,2.3162471935955122,-0.25630866989336315,-2.199298612491451,0.813584070518624,0.6629992957216634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15046,-1.46507727087415,1.529320896774116,0.7999982116260079,0.9177815020037922,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.026847420164322466,1.3001451650207116,-0.4266617037569826,0.565408629051246,0.022551746035054106,1.4379248396859978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786,-1.0946470429484576,-1.7055841784446595,-0.8153993387373282,1.10566067218505,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.30395921164675094,-0.6417387118111292,0.6225942021355724,1.4970968994691234,2.1822860278618323,-0.8124605890099303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,0.37825410142274707,-1.7055841784446595,-0.16924031859199376,-0.719675339271111,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.4541251871512788,-0.6417387118111292,1.0577487408613804,1.0691997263990074,1.2510504436845815,-0.37654664500940116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6603,-1.3504202955638165,1.529320896774116,-0.16924031859199376,0.3324939791719223,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.2089760214353171,2.6549478697871125,-0.4949246913039803,0.38687720717905677,0.2514588757574552,0.43071528555119004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,-0.5390017010599194,0.7415270432095051,0.7999982116260079,-0.1680729801821704,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.6146553893790663,2.203346968198312,0.5217702569400697,-1.1483484610658452,0.24452138769513362,0.0855142940299406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,0.6957657253590547,-0.27411587868303544,-1.4615583588826626,1.8413176768207322,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.2718653917552911,-0.6417387118111292,-0.6658878415838008,-0.8621199466473067,-0.9478825294404238,0.5558775195491649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6183,0.4399924727436958,1.529320896774116,0.7999982116260079,0.13927682248387124,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.6675038387185843,-0.6417387118111292,1.4237561525907212,1.5375736590838744,0.25839642060392864,1.7853961378372851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,1.4013471118841827,-0.27411587868303544,-1.4615583588826626,0.07059638247907161,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.08224920541543092,-0.6417387118111292,-0.5632574774188611,-0.5260182819891625,-0.8786026308159002,-0.6872983550119582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16453,0.9427192106428495,-1.7055841784446595,-0.492319828664661,-0.7517483415079432,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.271745509667817,0.8485442634319115,0.8237869050139032,-0.04463396228524989,-0.4489408193520058,-0.6669258616946387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12645,0.007823873497054856,-0.27411587868303544,-0.492319828664661,-0.017753978187626817,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.2718653917552911,-0.6417387118111292,0.015356171673163898,1.5079388886516443,-0.37962012451603205,0.06958673112690536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15898,-1.288681924242868,0.7415270432095051,3.707713802280013,1.200127228447645,0.9748571755524752,-0.07316642884631501,3.804439828134494,-0.584101505422321,2.4135016963486575,-0.6417387118111292,1.1244448132613933,0.17581981775930514,1.6956920435649858,2.7684201677823372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16112,-1.3680598302269449,0.7415270432095051,1.7692367418440096,1.2040665595941102,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.218220273308434,-0.6417387118111292,-0.15430489685013973,0.6926213021261121,0.16821276647981345,-0.2676813996590836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15580,1.2161319979213365,1.529320896774116,-0.8153993387373282,-0.21734014752325606,0.9748571755524752,-0.07316642884631501,3.804439828134494,0.9843223654216801,0.8257034066912601,-0.190137810222329,-0.5974500895732778,-0.3489324586746392,-1.2664971464387984,0.8294645446520075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6030,0.731044794685311,0.7415270432095051,-0.492319828664661,-0.47992236522515697,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.17815749072470752,-0.6417387118111292,-0.7686760582038548,0.68973010501078,-1.2457215827279375,-0.6265825301105244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7852,1.5601029238523365,-0.27411587868303544,0.1538391914806735,-0.33253171538831255,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.4888536684570229,0.8937043535907915,0.11694645067067949,0.9289766663050959,0.6608712107707654,0.3150015920469323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19515,1.1102947899425675,0.7415270432095051,1.7692367418440096,0.8425587401353092,0.9748571755524752,-0.07316642884631501,2.4392189226829437,-0.584101505422321,2.428529294671294,-0.6417387118111292,1.0577487408613804,-0.147994259158601,0.6816940715186405,3.052809679834632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,1.0044575819637982,-1.7055841784446595,-1.4615583588826626,1.3279403878071538,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.7476495891418921,-0.6417387118111292,-2.119511839773355,-0.2795437279065678,1.1815962595772902,-0.24990715299018706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15028,-1.297501691574432,0.7415270432095051,1.1230777216986751,-0.28747279567124506,0.9748571755524752,-0.07316642884631501,2.4392189226829437,-0.584101505422321,0.7240817952800048,0.14856286596927115,-0.25630866989336315,0.8292303658258842,-0.3934847170491055,0.5694742112938435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12966,-1.4915365728688421,0.7415270432095051,0.4769187015533407,0.7456047742489706,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.6069201327531838,2.9259084107403925,1.1244448132613933,-1.5169760932715004,-0.3934847170491055,2.059316991560828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12318,-1.6061935481791756,-1.7055841784446595,-1.4615583588826626,0.11010005093970641,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-1.6716006816989064,-0.6417387118111292,-0.9403418577018564,-0.6293785788625135,0.2514588757574552,-2.4287652249532203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5951,0.6163878193749778,0.7415270432095051,0.4769187015533407,-0.34436872163702303,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.4574820853084398,-0.6417387118111292,1.1244448132613933,0.19894939468206407,1.5428201822567098,1.5972359433924208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14806,0.9691785126375417,-1.7055841784446595,-1.4615583588826626,2.540577925414908,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.2559829747818461,-0.6417387118111292,-0.7686760582038548,-0.6185365896799927,1.2510504436845815,0.9991706463264799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13341,1.427806413878875,-0.27411587868303544,-1.4615583588826626,-0.014991047447347115,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-1.8529988718074284,-0.257877945460649,-0.7343957501949938,1.5317912648532104,-1.1626142351041444,0.3297068910454917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17731,-0.0009958938345092448,-0.27411587868303544,0.1538391914806735,-0.1112340647752052,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.18924575982864766,-0.6417387118111292,0.5217702569400697,-1.469994140147278,1.1052032299743584,-0.6669258616946387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,-0.07155403248702205,-1.7055841784446595,0.4769187015533407,1.3178401684487229,0.9748571755524752,13.663830587049327,5.169660733586045,-0.584101505422321,1.1758372243585404,-0.6417387118111292,0.6225942021355724,-0.8151379935230328,-1.1487622182175996,-0.011316352229198528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19024,0.30769596277023425,-0.27411587868303544,-0.492319828664661,0.19221643946985584,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.0733979623817335,1.0291846240674316,-0.12033820793702477,0.06306313026109926,-0.005190372314643801,0.7792003211770034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
